DATE,BAC_N,BARC_L,BNPP_PA,C_N,CAGR_PA,GS,HSBA_L,JPM_N,MS_N,SAN_MC,SOGN_PA,WFC_N
2013-07-25,14.83,297.908085,47.755,52.66,7.395,165.91,733.8,56.5,27.76,4.270718,30.445,43.65
2013-07-26,14.73,295.737282,48.145,52.21,7.277,165.26,731.2,56.05,27.7,4.310261,30.445,43.51
2013-07-29,14.52,285.483701,48.215,51.64,7.173,163.17,728.4,55.69,27.31,4.311052,30.535,43.25
2013-07-30,14.52,269.08721,47.85,51.78,7.167,162.43,736.2,55.33,27.07,4.344269,30.5,43.26
2013-07-31,14.6,265.946473,48.635,52.14,7.178,164.03,747.8,55.73,27.21,4.34506,30.215,43.5
2013-08-01,14.95,268.902461,49.75,52.86,7.57,167.49,754.2,56.54,27.92,4.375904,33.35,44.26
2013-08-02,14.84,263.683296,49.255,53,7.65,167.62,754.7,56.49,27.85,4.385394,34.055,44.49
2013-08-05,14.8,263.729483,49.4,52.87,7.839,168.32,721.7,56.1,27.85,4.350596,34.425,44.34
2013-08-06,14.64,262.805737,49.09,51.48,7.766,164.78,716,55.49,27.31,4.350596,33.555,44.03
2013-08-07,14.53,260.634934,49.59,51.5,7.943,163.45,700,55.3,27.07,4.384603,34.38,43.27
2013-08-08,14.61,265.068915,49.94,51.78,8.087,162.84,697.6,54.83,26.92,4.451037,35.2,43.22
2013-08-09,14.45,265.207477,49.765,51.32,8.176,162.13,709.8,54.52,26.76,4.485044,35.74,43.23
2013-08-12,14.41,263.26761,49.95,50.9,8.243,161.69,712.1,54.09,26.62,4.479508,35.6,43.2
2013-08-13,14.51,262.020553,50.15,51.77,8.232,163.71,716.9,54.29,26.96,4.501653,35.145,43.32
2013-08-14,14.6,263.683296,50.22,51.59,8.314,163.34,715.9,54.15,26.79,4.551478,35.515,43.1
2013-08-15,14.32,262.620988,49.865,50.86,8.208,160.75,711,53.29,26.36,4.496907,35.33,42.99
2013-08-16,14.42,266.085035,50.91,50.35,8.378,160.66,709.1,53.29,26.47,4.602885,35.92,42.75
2013-08-19,14.15,266.68547,49.775,49.33,8.151,158.63,701.5,51.83,25.81,4.4716,34.995,42.49
2013-08-20,14.29,264.884166,49.035,49.92,8.016,159.56,704.2,52.12,26.31,4.373531,34,42.59
2013-08-21,14.34,261.420118,48.8,49.16,7.97,157.11,682,51.63,26.01,4.34506,33.82,42.36
2013-08-22,14.57,262.990486,49.865,49.91,8.152,159.41,692.5,52.21,26.22,4.432847,34.675,42.48
2013-08-23,14.57,264.97654,50.25,49.83,8.167,158.65,694.7,52.32,26.32,4.480299,34.895,42.76
2013-08-27,14.11,259.295502,47.765,48.24,7.703,153.23,684.8,50.6,25.45,4.280999,32.805,41.11
2013-08-28,14.12,262.851924,48.32,48.31,7.756,152.97,678.3,50.58,25.58,4.290489,33.075,41.25
2013-08-29,14.17,262.944299,48.39,48.47,7.85,153.63,687.3,50.7,25.91,4.294444,33.67,41.25
2013-08-30,14.12,261.743429,47.415,48.33,7.645,152.13,676,50.53,25.76,4.223265,33.115,41.08
2013-09-03,14.25,263.359985,48.27,49.37,7.879,154.76,687.6,51.13,26.27,4.286535,33.83,41.39
2013-09-04,14.32,267.470654,48.485,49.6,7.842,155.74,691.5,51.87,26.51,4.30947,33.875,41.5
2013-09-05,14.37,273.428816,48.805,49.86,7.784,156.17,707.6,52.11,26.65,4.334778,34.08,41.82
2013-09-06,14.36,274.352562,49.74,49.22,7.846,156.66,708.3,52.56,26.81,4.398839,34.81,41.43
2013-09-09,14.48,276.708114,49.515,50.09,7.981,159.49,701.1,52.86,27.44,4.382231,35.405,41.72
2013-09-10,14.61,282.43534,50.74,51.09,8.186,165.14,705.9,53.67,28.04,4.492162,36.745,42.45
2013-09-11,14.65,283.081962,50.75,50.73,8.25,165.06,699,53.26,28.25,4.53566,37.065,42.5
2013-09-12,14.48,282.573901,50.49,50.26,8.208,163.35,701.2,52.24,28.02,4.559387,36.74,42.26
2013-09-13,14.49,278.601794,50.06,50.49,8.17,164,702,52.59,28.13,4.560177,36.8,42.19
2013-09-16,14.53,282.112028,50.59,51,8.334,167.03,703.2,53.14,28.73,4.579158,37.405,42.89
2013-09-17,14.55,276.200054,50.42,51.2,8.302,167.42,692.9,53.09,29.01,4.575204,37.355,42.85
2013-09-18,14.71,277.2,50.53,52.21,8.359,168.06,695.5,53.41,29.02,4.649546,38.025,43.31
2013-09-19,14.61,278.3,50.95,51.95,8.348,167.78,698.9,52.75,28.6,4.703326,38.23,42.96
2013-09-20,14.44,273.45,50.76,51.21,8.27,169.75,689.2,52.8,28.19,4.715189,37.9,42.85
2013-09-23,14.14,266.35,50.83,49.57,8.152,165.25,686.6,51.46,27.22,4.667736,37.44,42.31
2013-09-24,14.09,271.45,51.09,48.96,8.326,162.97,685.7,50.32,27.27,4.719143,37.475,41.73
2013-09-25,14.14,273,51.38,49.26,8.32,162.31,684,51.7,27.22,4.785576,37.325,41.81
2013-09-26,14.08,269.2,50.84,48.93,8.241,162.29,682.9,51.89,27.15,4.808512,37.06,41.61
2013-09-27,13.9,265.8,50.89,48.89,8.278,159.85,677.7,52.24,27.08,4.810093,37.165,41.59
2013-09-30,13.8,265.5,50,48.51,8.151,158.21,669.4,51.69,26.95,4.767386,36.83,41.32
2013-10-01,13.9,269.8,50.85,48.6,8.352,159,671.1,51.96,27.14,4.874945,37.85,41.49
2013-10-02,14.06,272.55,51.12,48.71,8.45,158.67,667.4,52.09,27.12,4.88839,38.8,41.26
2013-10-03,14,273,50.58,48.4,8.319,156.85,669.5,51.94,26.85,4.852801,38.21,41
2013-10-04,14.05,271.35,51.12,49.14,8.468,156.55,677.3,52.67,26.99,5.004648,38.92,41.3
2013-10-07,13.81,272.55,51.06,48.18,8.473,154.25,672.4,51.83,26.84,5.00623,39.27,40.62
2013-10-08,13.69,268.2,50.55,47.67,8.55,153.05,664.5,50.87,26.55,4.953242,38.395,40.24
2013-10-09,13.84,267.8,51.5,47.95,8.692,154.44,668.8,50.75,26.77,5.020466,38.96,40.36
2013-10-10,14.23,274.5,53.39,49.27,8.968,158.01,678.3,52.52,27.64,5.192085,40.435,41.44
2013-10-11,14.19,278,53.4,49.22,8.979,160,689.6,52.51,27.95,5.15966,40.595,41.43
2013-10-14,14.35,276.85,53.7,49.6,8.941,159.46,689.8,52.71,28.18,5.217393,40.685,41.75
2013-10-15,14.24,279.85,54.17,48.86,9.079,157.63,687.4,52.31,27.99,5.309926,41.57,41.54
2013-10-16,14.56,283.65,54.3,50.84,9.151,162.25,685.8,54,28.63,5.411707,41.845,42.21
2013-10-17,14.66,278.3,54.25,51.12,9.2,158.32,678,54.21,28.93,5.430293,41.835,42.68
2013-10-18,14.63,277.85,54.3,51.15,9.141,158.69,679,54.3,29.69,5.473929,42.48,42.68
2013-10-21,14.52,274.75,53.77,51.03,9.147,159.77,685.7,54.27,29.43,5.452111,41.715,42.62
2013-10-22,14.52,272.6,54.18,50.76,9.123,159.25,687.7,53.62,29.46,5.414131,41.71,42.94
2013-10-23,14.21,268.2,53,50.19,8.904,157.74,678.3,52.75,29.08,5.284838,40.7,42.76
2013-10-24,14.17,266.45,54.19,50.15,9.119,159.96,682.2,52.48,29.39,5.343828,41.395,42.69
2013-10-25,14.26,267.9,53.35,50.06,8.848,162.09,680,52.77,29.23,5.276758,40.9,42.86
2013-10-28,14.23,263.25,52.71,50.15,8.614,161.45,682.9,52.68,28.97,5.128879,40.13,42.83
2013-10-29,14.15,266.05,53.51,50.22,8.734,162.11,686.7,52.73,29.36,5.244434,40.805,42.96
2013-10-30,14.17,268.45,52.77,49.89,8.692,162.05,683.5,52.6,29.11,5.191909,40.755,43.1
2013-10-31,13.96,263.6,54.54,48.78,8.897,160.86,682.1,51.54,28.73,5.28403,41.82,42.69
2013-11-01,14.02,256.3,54.15,48.74,8.9,162.05,687.3,52.51,29.2,5.239586,41.62,42.67
2013-11-04,14.04,255.15,53.98,48.63,8.797,163.16,703,52.04,29.34,5.257364,41.425,42.7
2013-11-05,13.93,249,53.23,48.38,8.754,161.95,698,51.95,28.99,5.19595,40.35,42.63
2013-11-06,13.96,254.65,53.41,48.62,8.805,163.52,693.5,52.1,29.13,5.254131,40.57,42.44
2013-11-07,13.8,252.7,53.62,48.35,9.16,159.64,689.8,51.65,28.72,5.221808,41.745,41.71
2013-11-08,14.32,255.3,53.1,49.94,9.118,163.17,695.4,53.96,29.44,5.17898,40.77,42.71
2013-11-11,14.4,257.65,53.55,50.17,9.097,163.84,697,54.1,30.09,5.218576,40.98,42.75
2013-11-12,14.32,256.8,53.27,49.52,9.011,162.89,696.2,53.97,29.76,5.175748,40.765,42.28
2013-11-13,14.64,249.5,52.91,49.99,8.899,162.94,683.2,54.14,30.05,5.165243,40.715,42.76
2013-11-14,14.8,250,54.43,50.21,8.864,163.2,682.9,54.4,30.34,5.161202,41.04,43.09
2013-11-15,14.92,249.45,54.48,50.4,8.791,164.4,687,54.87,30.3,5.16201,41.475,43.54
2013-11-18,14.92,251.4,54.75,50.79,8.921,165.68,695,55.74,30.33,5.238778,41.72,43.41
2013-11-19,15.2,250.8,53.79,51.17,8.789,166.6,693.2,56.15,30.34,5.132919,40.945,43.56
2013-11-20,15.14,252.6,53.91,50.77,8.779,165,695.3,56.1,30.27,5.123223,40.46,43.62
2013-11-21,15.59,257.1,54.11,51.73,8.827,167.07,693.8,57.22,30.89,5.153121,40.425,44.08
2013-11-22,15.64,256.95,54.67,52.41,8.867,168.1,686.3,57.46,31.34,5.194333,40.565,44.36
2013-11-25,15.81,259.1,54.93,53.29,8.862,169.48,689,57.65,31.54,5.20403,41.49,44.48
2013-11-26,15.88,260.8,54.83,53.01,8.83,168.04,686.3,57.17,31.39,5.187869,41.45,44.31
2013-11-27,15.83,262.5,54.96,53.05,8.904,168.22,684.2,57.48,31.41,5.266253,41.995,44.27
2013-11-29,15.82,271.7,55.25,52.92,9.23,168.94,681.9,57.22,31.3,5.287263,42.335,44.02
2013-12-02,15.73,270.25,55.09,52.62,9.235,169.72,677.3,56.98,31.43,5.236354,42.175,44.18
2013-12-03,15.54,266.2,53.33,52.13,9.142,168.05,668.4,56.86,30.97,5.147465,40.8,43.73
2013-12-04,15.63,262.8,52.73,52.04,9.01,168.7,659.8,57.19,31.13,5.111101,40.375,43.75
2013-12-05,15.43,262.35,51.85,51.06,8.88,165.56,656.4,55.82,30.21,5.010091,39.73,43.25
2013-12-06,15.56,265.65,53,51.49,9.074,167.21,659.3,56.06,30.46,5.031101,40.42,44.11
2013-12-09,15.58,265.85,53.38,52.11,9.081,167.67,657.7,56.51,30.39,5.078778,40.655,44.32
2013-12-10,15.56,263.75,53.26,51.74,9.009,169.73,652.1,56.7,30.77,5.036758,40.16,44.11
2013-12-11,15.25,259.75,53.03,50.71,8.994,167.6,649.8,56.07,30.12,4.968071,39.84,43.52
2013-12-12,15.25,253.95,52.85,50.91,8.854,168.33,647.1,56.31,30.48,4.896152,39.535,43.5
2013-12-13,15.18,251.45,53.09,50.97,8.775,168.39,646.5,56.17,31.09,4.880799,39.455,43.73
2013-12-16,15.24,255.05,53.92,50.9,8.88,170.95,653.5,56.42,30.92,4.990698,40.185,43.98
2013-12-17,15.18,251.3,52.74,50.69,8.749,170.49,647,55.72,30.52,4.913122,39.57,43.59
2013-12-18,15.69,252.05,53.8,51.96,8.929,174.84,648.3,57.24,31.62,4.985849,40.235,44.93
2013-12-19,15.75,257.45,54.34,51.88,9.094,174.77,647.7,57.23,30.86,5.105445,40.835,45.02
2013-12-20,15.6,259.7,54.85,52.21,9.12,175.16,652,57.7,30.93,5.149081,40.895,44.96
2013-12-23,15.69,264.35,55.74,52.41,9.147,176.47,660.8,58.24,31.11,5.179788,41.5,45.21
2013-12-24,15.7,265.45,55.66,52.43,9.167,176.16,661.2,58.25,31.01,5.212919,41.5,45.39
2013-12-27,15.67,269.7,56.42,52.26,9.185,176.35,662.4,58.14,31.06,5.261404,42.005,45.5
2013-12-30,15.54,271.1,56.48,51.92,9.283,175.73,659.1,57.95,30.85,5.252515,42.1,45.5
2013-12-31,15.57,271.95,56.65,52.11,9.305,177.26,662.4,58.48,31.36,5.257364,42.22,45.4
2014-01-02,16.1,271.05,55.54,52.27,9.244,176.89,659.7,58.21,31.03,5.145041,41.52,45.02
2014-01-03,16.41,272.85,55.68,53.4,9.168,178.15,656.4,58.66,31.51,5.180596,41.325,45.34
2014-01-06,16.66,277.5,55.77,53.81,9.3,179.37,660,59,31.62,5.241202,41.71,45.42
2014-01-07,16.5,280.95,57.37,54.18,9.865,178.29,675.8,58.32,31.52,5.439181,43.39,45.4
2014-01-08,16.58,283.7,58.19,54.81,9.977,178.44,674.5,58.87,31.56,5.481202,44.68,45.92
2014-01-09,16.83,284.4,57.22,55.2,9.907,177.4,668.1,58.76,31.55,5.439181,44.57,46.16
2014-01-10,16.77,283.6,57.36,54.72,9.942,178.39,675.6,58.49,31.3,5.458575,44,45.94
2014-01-13,16.43,291.7,57.95,53.72,10.2,175.88,677,57.7,30.87,5.502212,44.945,45.56
2014-01-14,16.77,291.75,57.74,53.95,10.255,176.6,672.9,57.74,31.1,5.505444,44.61,45.59
2014-01-15,17.15,296.5,59.56,54.99,10.6,178.75,681,59.49,32.22,5.647533,46.23,46.4
2014-01-16,17.08,290.45,58.5,52.6,10.51,175.17,673.9,58.99,32,5.565673,45.19,46.39
2014-01-17,17.01,288.6,57.72,52.27,10.34,176.28,677.7,58.11,33.4,5.549962,44.85,46.39
2014-01-21,17.01,280.6,58.7,51.85,10.195,173.2,673.9,58.17,32.63,5.515233,44.55,46.5
2014-01-22,17.15,278.2,58.78,51.9,10.14,173.68,668.9,57.59,32.29,5.469755,44.63,46.67
2014-01-23,16.86,278.9,58.48,50.72,10.19,170.75,659,56.47,31.48,5.431719,44.48,46.35
2014-01-24,16.45,272.25,56.67,49.33,10,167.64,645.9,55.09,30.45,5.239885,42.8,45.48
2014-01-27,16.31,269.35,57,48.81,9.977,164.69,635.1,55.09,29.97,5.178697,42.815,45.53
2014-01-28,16.73,273.3,58.22,49.6,10.205,166.25,633.8,55.74,30.13,5.25973,43.425,45.96
2014-01-29,16.68,274.95,58,48.08,10.055,163.9,626.3,55.53,29.94,5.279575,43.235,45.59
2014-01-30,16.93,275.05,58.28,48.3,10.12,165.84,630.2,56,29.98,5.316784,42.93,46.05
2014-01-31,16.75,272.5,57.45,47.43,9.987,164.12,627,55.36,29.51,5.300247,42.08,45.34
2014-02-03,16.35,265.7,55.75,46.34,9.694,159.82,621.5,54.31,28.95,5.143968,40.98,44.43
2014-02-04,16.35,264.55,56.81,46.78,9.949,161.76,624.6,54.95,29.02,5.182831,42.225,44.77
2014-02-05,16.4,264.95,57.4,47.06,10.07,160.42,624.1,55.21,29.18,5.240712,42.62,44.23
2014-02-06,16.69,269.95,58.73,48.25,10.26,161.75,628.1,56.48,29.69,5.350686,43.56,44.78
2014-02-07,16.82,271.7,59.51,49.34,10.335,161.93,627.8,56.62,29.69,5.416009,43.895,45.37
2014-02-10,16.72,275,59.01,49.32,10.28,161,624.1,56.74,29.7,5.327534,43.925,45.52
2014-02-11,16.88,264.7,60.34,49.66,10.385,164.39,635.4,57.43,30.27,5.40774,44.265,45.97
2014-02-12,16.75,260.45,60.85,49.96,10.555,163.5,636.4,57.52,30.16,5.384588,46.35,45.99
2014-02-13,16.75,256.4,59.3,49.86,10.59,164.06,638.2,58.03,29.91,5.399471,46.77,45.98
2014-02-14,16.7,253,58.75,49.52,10.715,163.72,638,58.15,29.69,5.401125,47.2,46.13
2014-02-18,16.47,261.3,58.38,49.38,10.79,164.65,656.3,58.49,29.56,5.384588,47.08,46.13
2014-02-19,16.2,255.8,58.38,48.19,11.01,163.26,656.6,57.26,28.96,5.371358,46.8,45.53
2014-02-20,16.3,255.25,58.52,48.13,11.175,164.5,652.1,57.58,29.33,5.374665,46.72,45.63
2014-02-21,16.29,258,58.63,48.26,11.09,164.5,654.2,57.61,29.62,5.358955,47.29,45.6
2014-02-24,16.53,259,59.34,48.98,11.25,166.54,635.7,58.03,30.31,5.432546,47.95,46.08
2014-02-25,16.34,257.9,59.5,48.4,11.245,163.48,627,57.03,29.71,5.47389,47.535,46.08
2014-02-26,16.33,253.15,59.04,48.32,11.265,162.8,627.1,56.75,29.94,5.444949,47.86,46.05
2014-02-27,16.49,253.9,59.15,48.69,11.465,165.38,635.9,56.69,30.36,5.438334,48.2,46.05
2014-02-28,16.53,252.1,59.46,48.63,11.52,166.45,629.7,56.82,30.8,5.429239,48.375,46.42
2014-03-03,16.3,247.85,57.27,47.61,11.085,164.74,622.6,56.21,30.26,5.267999,45.75,46.15
2014-03-04,16.73,252.95,59.09,48.83,11.46,168.73,631.7,57.26,31.1,5.408567,47.3,46.74
2014-03-05,17.25,252.25,59.36,49.42,11.655,171.9,622.6,58.16,31.97,5.478024,47.68,47.09
2014-03-06,17.35,253.3,59.5,49.71,11.785,172.6,625.7,58.9,31.84,5.521021,47.505,47.34
2014-03-07,17.33,248.35,58.47,49.62,11.46,174.26,619.6,59.4,32.21,5.42097,46.91,47.95
2014-03-10,17.47,242,58.71,49.57,11.57,173.51,615.7,59.2,32.13,5.46066,47.025,48.15
2014-03-11,17.27,236.15,58.05,48.43,11.645,169.89,616.6,58.19,31.7,5.411874,46.45,47.81
2014-03-12,17.28,233.75,57.46,47.98,11.51,169.72,599.2,57.92,31.44,5.363089,46.005,48.12
2014-03-13,17.16,235.65,56.44,47.33,11.325,166.7,597.2,57.42,31.44,5.326707,44.985,47.84
2014-03-14,16.8,231.15,55.26,46.88,11.065,165.35,598.1,56.8,31.1,5.258076,44,47.4
2014-03-17,17.11,231.05,56.62,47.73,11.335,166.84,597,57.58,31.37,5.316784,44.34,48.13
2014-03-18,17.19,236.05,57.66,48.14,11.465,168.09,597.9,58.06,31.65,5.384588,45.045,48.4
2014-03-19,17.44,241.5,56.65,48.94,11.68,168.18,591.8,58.3,31.81,5.371358,44.89,47.81
2014-03-20,17.92,238.65,56.88,50.22,11.595,169.22,594.2,60.11,32.79,5.387895,45.275,49.03
2014-03-21,17.56,235.9,56.98,50.08,11.215,166.95,605.7,60.17,32.6,5.387068,44.705,49.12
2014-03-24,17.37,234.05,55.94,50.05,11.23,165.72,606.2,61.07,32.44,5.325053,43.42,48.98
2014-03-25,17.21,236.95,56.87,50.3,11.37,163.25,611.7,60.93,31.59,5.391203,43.74,48.96
2014-03-26,17.18,233.3,56.48,50.16,11.355,161.73,611.2,59.9,31.22,5.50283,44.275,48.5
2014-03-27,17.01,230.95,55.68,47.45,11.325,162.29,608.3,59.92,30.9,5.54004,43.965,49.1
2014-03-28,16.98,231.1,56.1,47.25,11.395,162.3,611,60.04,30.91,5.647533,44.555,49.29
2014-03-31,17.2,233.4,55.99,47.6,11.445,163.85,607.5,60.71,31.17,5.722778,44.705,49.74
2014-04-01,17.34,237.45,57.5,47.8,11.915,165.92,613,60.67,31.21,5.821176,46.67,49.77
2014-04-02,17.23,242.75,57.97,48.24,11.795,167.27,611.2,60.48,31.41,5.799677,46.85,49.76
2014-04-03,17.15,244.1,58.62,47.68,11.89,166.09,610.5,60.66,30.95,5.910478,47.39,49.83
2014-04-04,16.72,248.15,59.38,47.11,11.975,163.24,612.5,59.81,30.37,5.977455,47.645,49.56
2014-04-07,16.38,241.85,58.25,46.55,11.735,158.56,606.2,59,29.52,5.932804,46.32,48.66
2014-04-08,16.44,238.6,57.62,46.6,11.44,156.56,605,58.85,29.53,5.931977,45.525,48.83
2014-04-09,16.62,238.5,56.9,47.16,11.61,158.16,612.7,59.27,30.22,5.914612,45.09,49.1
2014-04-10,16.12,239.75,56.13,46.23,11.42,155.98,618.7,57.4,29.25,5.83606,44.375,47.71
2014-04-11,15.77,236.05,55.02,45.68,11.225,152.72,617.6,55.3,28.47,5.841848,43.76,48.08
2014-04-14,16,237.3,54.7,47.67,11.06,154.74,621.4,54.96,29.06,5.900961,43.055,48.11
2014-04-15,16.39,233.15,53.55,48.31,10.88,154.92,617.9,54.8,29.55,5.838623,42.03,48.78
2014-04-16,16.13,237.55,54.27,48.18,11.165,157.22,616.3,55.26,29.89,5.938868,42.655,49.09
2014-04-17,16.15,246.5,54.49,48.22,11.375,157.44,617.4,55.22,30.76,5.950662,43.195,48.93
2014-04-22,16.29,247.25,55.67,48.02,11.56,160.46,614.9,55.81,31.2,5.997836,44.025,49.23
2014-04-23,16.37,248.9,54.96,48.4,11.465,160.45,612.2,56.05,31.04,5.937183,43.845,49.59
2014-04-24,16.34,252,55.78,48.33,11.55,160.85,613,56.19,30.94,5.980988,44.05,49.32
2014-04-25,15.95,248.85,55.08,47.75,11.355,158.24,602.5,55.7,30.58,5.877374,43.2,49.05
2014-04-28,14.95,249,55.07,47.3,11.295,156.54,600.9,55.49,29.99,5.935499,43.2,48.94
2014-04-29,15.24,250.25,55.9,48.16,11.465,158.24,611.1,56.1,30.52,6.026477,45.1,49.47
2014-04-30,15.14,252.2,54.11,47.91,11.355,159.82,604.1,55.98,30.93,6.037428,44.8,49.64
2014-05-02,15.25,258.5,52.48,47.73,11.375,158.88,605.7,55.58,30.69,6.024792,44.935,49.58
2014-05-06,14.73,245,51.8,46.36,11.105,154.54,604.1,53.34,29.46,5.988569,43.875,49.09
2014-05-07,14.8,243.3,52.52,46.7,11.86,155.52,596.5,54.05,29.7,6.029004,43.515,49.39
2014-05-08,14.93,262.45,53.53,47.14,12.045,157.4,593.8,54.36,29.69,6.171369,44.845,49.33
2014-05-09,14.74,260.15,52.98,46.99,11.83,157.2,596,54.01,29.68,6.094711,44.15,49.08
2014-05-12,15.07,256.65,53.29,47.27,11.9,159.55,606.3,54.65,30.33,6.118298,44.32,49.76
2014-05-13,15.03,255.35,53.06,47.42,11.885,160.28,611,54.62,30.33,6.171369,43.91,49.81
2014-05-14,14.84,251.3,52.88,47.12,11.635,159.45,617.5,54.36,30.25,6.206749,43.19,49.29
2014-05-15,14.55,244.8,52.17,46.52,11.15,156.64,625,53.51,29.77,6.013841,42.01,49.03
2014-05-16,14.51,241.55,52.49,46.44,11.275,156.43,632.5,53.31,30.14,6.153678,41.655,49.08
2014-05-19,14.67,238.95,52.2,46.77,11.095,157.67,632.9,53.83,30.16,6.107347,40.96,49.49
2014-05-20,14.53,238.55,51.68,46.55,11.01,156.35,627.1,53.72,29.71,6.184847,41.435,48.96
2014-05-21,14.61,241.7,51,46.85,11.24,159.35,618.5,54.12,30.01,6.23539,42.265,49.67
2014-05-22,14.71,243.5,51.66,47.14,11.26,159.85,616.1,54.55,30.39,6.167999,42.13,49.99
2014-05-23,14.72,246.6,52.22,47.29,11.56,160.16,614.8,54.53,30.49,6.207591,42.375,50.16
2014-05-27,15.22,245.5,52.59,47.57,11.76,161.77,621.2,55.14,31.12,6.304467,42.42,50.55
2014-05-28,15.14,245.35,53.06,47.32,11.95,161.19,629.2,55.45,30.93,6.341532,43.035,50.44
2014-05-29,15.15,246.05,52.65,47.28,11.89,160.74,627.9,55.72,31.13,6.296885,43.2,50.27
2014-05-30,15.14,247,51.37,47.57,11.445,159.81,629.2,55.57,30.86,6.338162,42.265,50.78
2014-06-02,15.26,246.1,51.08,47.76,11.385,160.03,626.8,55.35,30.9,6.339005,42.11,51.09
2014-06-03,15.21,244.1,50.91,48.19,11.39,161.8,624,55.6,30.85,6.332266,41.96,51.09
2014-06-04,15.21,242.85,51.5,47.88,11.55,162.39,623,55.68,31.2,6.344901,41.965,51.04
2014-06-05,15.43,240.25,51.48,48.63,11.655,162.58,620.9,56.63,31.63,6.405554,43.005,51.63
2014-06-06,15.59,242.7,51.91,48.93,11.915,166.19,624,56.97,31.95,6.587511,44.38,51.98
2014-06-09,15.84,244.75,52.32,49.58,11.95,166,628.3,57.42,31.98,6.642266,44.615,52.51
2014-06-10,15.92,243.2,52.15,49.33,11.88,166.36,624.9,57.9,32.08,6.628788,44.315,52.59
2014-06-11,15.59,240.6,51.34,48.81,11.685,165.43,620.9,57.27,31.69,6.604358,43.155,52.24
2014-06-12,15.42,239.85,51.46,48.27,11.72,165.96,621,57.04,31.73,6.592565,42.635,51.71
2014-06-13,15.44,238.7,51.5,47.59,11.715,165.89,616.4,57.04,31.59,6.620364,42.185,51.9
2014-06-16,15.28,236.5,51.58,47.64,11.455,165.85,612,56.87,31.71,6.518434,41.65,51.09
2014-06-17,15.59,236.5,52.21,47.79,11.405,168.22,612.1,57.42,32.5,6.518434,41.8,51.66
2014-06-18,15.65,235.5,51.99,47.93,11.325,169.86,610.1,57.78,32.66,6.515907,41.45,52.04
2014-06-19,15.55,236.2,52.19,47.56,11.35,169.73,610.3,57.3,32.54,6.619521,41.87,52.02
2014-06-20,15.45,234.6,51.19,47.34,11.145,169.84,609.4,57.55,32.29,6.606043,40.87,52.89
2014-06-23,15.64,234.3,50.96,48.06,11.025,170.24,606.4,58.19,32.52,6.583299,40.7,52.98
2014-06-24,15.49,233.7,50.6,47.81,10.92,168.23,605.4,57.42,32.03,6.60857,40.33,52.49
2014-06-25,15.47,230,49.73,47.82,10.71,168.38,601.6,57.53,32.23,6.498217,39.88,52.6
2014-06-26,15.41,215,49.135,47.23,10.595,168.01,594.6,57.39,31.89,6.480527,39.35,52.37
2014-06-27,15.33,216.05,49.41,47.14,10.6,166.78,597,57.53,31.55,6.442619,38.985,52.9
2014-06-30,15.37,212.8,49.545,47.1,10.3,167.44,592.9,57.62,32.33,6.427456,38.255,52.56
2014-07-01,15.6,216,51.33,47.46,10.605,166.81,598.2,57.57,32.32,6.528543,39.315,52.72
2014-07-02,15.85,217.1,51.01,48.01,10.56,166.89,601.3,56.97,32.49,6.511695,39.225,52.66
2014-07-03,16.05,219.35,51.25,48.24,10.705,169.46,607.1,57.13,32.62,6.612782,40.18,53
2014-07-07,15.94,216.05,49.615,47.98,10.435,167.78,603.3,56.67,32.39,6.429141,38.825,52.5
2014-07-08,15.58,213.7,48.56,47.42,10.17,164.91,594.5,55.76,31.75,6.317945,37.86,52.25
2014-07-09,15.6,211.5,48.365,47.38,10.21,164.67,596.5,56.02,32.01,6.409766,37.5,52.19
2014-07-10,15.44,208,47.69,46.9,10,163.42,589,55.56,31.68,6.258977,36.695,51.81
2014-07-11,15.38,207.9,48.36,47,9.898,164.8,592.3,55.8,31.41,6.267401,36.82,51.49
2014-07-14,15.57,209.6,48.775,48.42,10.02,167,599.4,56.29,31.81,6.341532,37.305,51.31
2014-07-15,15.81,210.65,48.225,49.29,9.915,169.17,596.6,58.27,32,6.254826,36.925,51.35
2014-07-16,15.51,216,49.185,49.82,10.39,170.47,605.1,58.71,32.5,6.379151,38.035,51.17
2014-07-17,15.2,210.2,48.61,49.18,10.17,170.14,599.2,57.86,32.3,6.267688,37.73,50.68
2014-07-18,15.49,211.8,48.925,49.56,10.275,171.47,599.2,58.23,32.64,6.29341,38.01,51.28
2014-07-21,15.52,210.2,48.65,49.35,10.085,171.72,597.1,58.24,32.55,6.241965,37.495,51.05
2014-07-22,15.52,210.6,48.755,49.6,10.2,175.02,604.9,58.67,32.91,6.370577,37.85,51.35
2014-07-23,15.52,210.95,49.005,50.18,10.295,176.82,607.3,59,33.35,6.387725,38.025,51.33
2014-07-24,15.62,214.5,49.8,50.09,10.715,176.26,621,59.17,33.4,6.514623,39.1,51.59
2014-07-25,15.59,218.05,49.58,50.03,10.68,175.4,621.7,59.01,33.24,6.5352,38.645,51.6
2014-07-28,15.5,218.15,49.645,49.7,10.74,175.95,630.9,59.19,33.07,6.511193,38.535,51.6
2014-07-29,15.34,219.1,50.04,49.42,10.685,175.54,637.5,58.64,32.65,6.54206,39.06,51.54
2014-07-30,15.58,228.4,49.88,50,10.57,175.76,641.5,58.91,33.34,6.602079,38.535,52.1
